text,class
"W przypadku wypowiedzenia umowy przez Studenta przed rozpoczęciem pierwszych zajęć wynikających z właściwych harmonogramów, wniesiona przez niego opłata administracyjna (wpisowe) zostaje pomniejszona o koszt postępowania rekrutacyjnego w skonsumowanej wysokości.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"“W przypadku odstąpienia przez Zleceniodawcę od umowy , Zleceniodawca zwróci koszt wydatków związanych z realizacją umowy lub/i poniesie koszty straty w postaci nieosiągniętych, a spodziewanych korzyści z uwagi na niezorganizowanie w tym dniu żadnej imprezy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
termin przeprowadzenia odbioru Przedmiotu umowy może ulec przedłużeniu o czas trwania okoliczności stanowiących siłę wyższą,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku opóźnienia w zwrocie pojazdu Najemca jestzobowiązany do zapłaty stawki ustalonej w pkt 21 niniejszego regulaminu bądź w pkt 10 za każdą dobę opóźnienia w zwrocie przedmiotu najmu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koszty o jakich mowa w pkt. nie ulegną zmianie w trakcie umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa może być rozwiązana przez DPS w przypadku: a) b) Zleceniodawca będzie naruszał zasady współżycia, uniemożliwiał lub poważnie utrudniał współżycie pozostałym DPS lub będzie popadać w konflikty osobiste z . Stan zdrowia Zleceniodawcypogorszy się na tyle, że będzie wymagał stałego umieszczenia w specjalistycznej placówce medycznej. Przed skorzystaniem z prawa do rozwiązania umowy wystąpi na piśmie do z informacją jakie zachowanie jest niewłaściwe oraz pouczeniem, że w przypadku niedostosowania się w terminie 14 dni od otrzymania pisma skorzysta z uprawnienia do rozwiązania umowy. Stan zdrowia oceniony zostanie przez niezależnego od Usługodawcy lekarza specjalistę. Usługodawca ma obowiązek powiadomienia mieszkańca z 14 dniowym wyprzedzeniem o zamiarze rozwiązania umowy z uwagi na stan zdrowia",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Pożyczkobiorca zobowiązany jest do powiadomienia Pożyczkodawcy w formie pisemnej o zmianie danych lub adresowych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
strony będą doręczać sobie na adresy wskazane w umowie. W przypadku zmiany adresu zamieszkania Strony zobowiązują się do powiadomienia o zmianie adresu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
za redukcję strony zobowiązują się do pokrycia 50% wartości anulowanego zamówienia,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Lokatorom nie przysługują roszczenia w związku ze zmianą terminów gdy do zmiany tych terminów doszło wskutek okoliczności, będących następstwem działań lub zaniechań nabywcy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
strony będą doręczać sobie na adresy wskazane w komparycji umowy. O każdej zmianie adresu strony będą zawiadamiać się niezwłocznie.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku braku wniesienia w terminie czesnego i innych opłat określonych w umowie, . może rozwiązać niniejszą umowę ze skutkiem natychmiastowym, przy czym rozwiązanie umowy w tym trybie może nastąpić po pisemnym wezwaniu . do zapłaty i bezskutecznym upływie wyznaczonego w tym piśmie 7-dniowego, dodatkowego terminu na dokonanie zapłaty zaległych płatności",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku przesunięcia terminu montażu dzieła z przyczyn dotyczących Konsumenta wszystkie koszty i należności z tym związane, a dotyczące przez Wykonawcę w stawce zł brutto dziennie; zostaną poniesione przez Konsumenta w momencie zakończenia realizacji .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
poinformuje o niemożności korzystania z uwagi na zapewnienie bezpieczeństwa oraz komfortu swoim klientom. Nie przestrzeganie powyższych zaleceń może grozić poważnymi obrażeniami ciała.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Spółka zastrzega sobie możliwość sprzedaży biletów wstępu bez prawa do szafki. W takim przypadku Klient powinien ograniczyć wnoszenie cennych przedmiotów na teren obiektu oraz podjąć decyzję o woli skorzystania z usług lub też rezygnacji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Obowiązek zapłaty Opłaty Rocznej powstaje, jeśli w danym roku Pożyczkobiorca dokonał co najmniej jednej wypłaty w oparciu o złożoną Dyspozycję Wypłaty.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Sporządzenie na wniosek szczegółowej historii spłat Kredytu/Pożyczki lub wpłat na rachunek Kredytu/Pożyczki , jednorazowo – zł",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku niedotrzymania ustalonego terminu na dokonanie wpłaty pozostałej kwoty Usługodawca pisemnie wystąpi na piśmie do Usługobiorcy z informacją, iż stwierdzono opóźnienie w zapłacie oraz z pouczeniem, że w przypadku niedokonania zapłaty w terminie dni od otrzymania pisma Usługodawca skorzysta z uprawnienia do rozwiązania umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Opłaty będą obowiązywały po zawarciu stosowanego aneksu do umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nabywca oświadczył, że wyraża zgodę na umieszczenie przez nabywców lokali użytkowych w miejscu przewidzianym przez projektanta, szyldów reklamowych lub tablic informacyjnych: TAK/NIE",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3. Pożyczkodawca może wypowiedzieć Umowę z zachowaniem -dniowego terminu wypowiedzenia w przypadku: a) powstania opóźnienia w spłacie należnych opłat, prowizji, odsetek i rat kapitałowych trwającego dłużej niż dni lub b) istotnego pogorszenia się sytuacji ekonomiczno-finansowej lub stanu majątkowego Pożyczkobiorcy. 4. Wypowiedzenie Umowy przez Pożyczkodawcę z przyczyn określonych w ust. 3 spowoduje konieczność spłaty całego zadłużenia przed upływem okresu wypowiedzenia",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przed wejściem na pływalnię należy bezwzględnie zapoznać się z niniejszym Regulaminem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku opóźnienia Dewelopera w przekazaniu Nabywcy Lokalu, Nabywcy przysługuje prawo żądania kary umownej za każdy dzień opóźnienia, od dnia wyznaczonego jako termin odbioru",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przyjmuję do wiadomości, że złożenie niniejszego oświadczenia nie wyłącza możliwości podnoszenia przeze mnie zarzutów dotyczących abuzywności postanowień Umowy czy podnoszenia okoliczności w zakresie nieadekwatności oferty w stosunku do moich rzeczywistych potrzeb.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Ze względu na odległość czasową od daty Przyjęcia, w przypadku: 1) zmiany wskaźnika cen towarów i usług inwestycyjnych publikowanych przez GUS, lub/oraz 2) zmiany minimalnego wynagrodzenia za pracę, ustalonego na podstawie art. 2 ust. 3-5 ustawy z dnia 10 października 2002 r. o minimalnym wynagrodzeniu za pracę, lub/oraz 3) zmiany zasad podlegania ubezpieczeniom społecznym lub/i ubezpieczeniu zdrowotnemu lub/i wysokości stawki składki na ubezpieczenia społeczne lub/i zdrowotne, wprowadzonych przez organy administracji publicznej, lub/oraz 4) nałożenia na Zleceniobiorcę innych opłat lokalnych związanych z działalnością obiektu, lub/oraz 5) zmiany podatków państwowych ustanowionych przez organizacje państwowe lub/i samorządowe ww. ceny mogą wzrosnąć lub ulec zmniejszeniu w sposób proporcjonalny do niniejszych okoliczności, jednakże nie o więcej niż 10%.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Istnieje możliwość odblokowania środków jeżeli środki te nie zostały wykorzystane z przyczyn leżących po stronie przedsiębiorcy,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Paragon jest podstawowym dokumentem upoważniającym do odebrania garderoby. Przy odbiorze garderoby pracownik Pralni na paragonie przybija pieczątkę o następującej treści: Renthoff Express odebrano bez zastrzeżeń. W przypadku braku paragonu Klient może odebrać garderobę na podstawie innego niebudzącego wątpliwości dowodu potwierdzającego fakt oddania Garderoby do pralni i uiszczenia opłaty za usługę pralniczą.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynagrodzenie Pośrednika należne jest również w przypadku, gdy w okresie miesięcy po rozwiązaniu lub wygaśnięciu niniejszej Umowy dojdzie do zawarcia przez Klienta umowy",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku wzrostu kosztów .., takich jak lub wynagrodzenia minimalnego o co najmniej . wobec poprzedniej wysokości przy jednoczesnej zmianie poziomu inflacji o co najmniej., jest uprawnione do zmiany czesnego, z zastrzeżeniem iż podwyżka czesnego nie może przekroczyć zmiany wskaźnika poziomu inflacji publikowanego przez Główny Urząd Statystyczny oraz następować nie częściej niż .w trakcie trwania umowy i wzrosnąć nie więcej niż o . wartości dotychczasowego czesnego. poinformuje pisemnie o zmianie wraz z wyszczególnionym wskazaniem podstaw wzrostu poszczególnych opłat, przy czym naliczanie według wyższej stawki może nastąpić najwcześniej od dnia miesiąca następującego po miesiącu, w którym nastąpiło powiadomienie. W przypadku braku pisemnej zgody Strony na zmianę wysokości opłaty, przedłożoną w terminie od daty otrzymania powiadomienia, obie strony mają prawo do rozwiązania umowy z zachowaniem terminu wypowiedzenia określonego w umowie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
każda ze stron może wypowiedzieć umowę bez podania przyczyny z zachowaniem 1 miesięcznego terminu wypowiedzenia,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wraz z zawarciem umowy zobowiązuje się wnieść na rzecz zryczałtowaną Opłatę rekrutacyjną w wysokości .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zwłoki w płatności należności w terminie określonym , przysługuje prawo do wypowiedzenia umowy po uprzednim pisemnym wezwaniu do zapłaty w terminie dni od otrzymania pisma z pouczeniem o konsekwencjach braku uregulowania wynagrodzenia przysługującego Usługodawcy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Rozpoczęcie sprzedaży energii elektrycznej i realizacja niniejszej Umowy wymaga rozwiązania z dotychczasowym sprzedawcą poprzedniej umowy sprzedaży energii elektrycznej lub kompleksowej umowy sprzedaży energii elektrycznej i świadczenia usług dystrybucji dla Punktu Poboru Energii Klienta określonego w Umowie, pomyślnej weryfikacji przez OSD zgłoszenia zmiany oraz wejścia w życie umowy o świadczenie usług dystrybucji .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przyjmuję do wiadomości, że złożenie niniejszego oświadczenia nie wyłącza możliwości podnoszenia przeze mnie ewentualnych zarzutów dotyczących abuzywności postanowień podnoszenia okoliczności w zakresie nieadekwatności oferty w stosunku do moich potrzeb.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
nieporozumienia będą rozstrzygane na drodze postępowania sądowego według właściwości miejscowej zgodnie z przepisami Kodeksu postępowania cywilnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Uruchomienie . uzależnione jest od zgłoszenia się na nią co najmniej , przy czym w wyjątkowych okolicznościach liczba ta może zostać zmniejszona w drodze",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Najemca może odstąpić bezpłatnie od rezerwacji na min. dni od daty wynajmu. Odwołanie rezerwacji w dniu lub dzień przed od daty potencjalnego wypożyczenia to wymagalność % zakładanej kwoty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Blaty, stoły i inne elementy zabudowy meblowej wykonane z litego drewna są wrażliwe na wahania temperatur i poziomu wilgotności przez co mogą ulec wypaczeniu bądź niewielkim spękaniom co wynika z charakterystyki materiału jakim jest lite drewno. Nie ma to żadnego wpływu na funkcjonalność dzieła co Zamawiający przyjmuje do wiadomości. Jednocześnie w celu zminimalizowania powyższych objawów Zamawiający dzieło powinien regularnie zabezpieczyć wyżej wymienione elementy przeznaczonymi do ochrony drewna środkami czyszczącymi i konserwującymi.???",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Najemca w takim wypadku może również zrezygnować z danej rezerwacji, nie ponosząc żadnych kosztów.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
prosimy o sporządzenie protokołu szkody przez pracownika firmy kurierskiej w momencie odbioru paczki.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
. jest zobowiązany do przestrzegania . oraz innych aktów prawnych regulujących funkcjonowanie ..,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nabywca posiada uprawnienie do wnoszenia sprzeciwów (odwołań, skarg, zażaleń) dotyczących inwestycji .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za czas nieobecności w miejscu sprawowania z powodu np. i tym podobne, licząc od pierwszego dnia nieobecności, opłata miesięczna odzwierciedlać będzie rzeczywisty zakres wykonanej usługi oraz kosztów poniesionych przez .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku nie przeniesienia prawa własności w terminie Nabywcy przysługuje prawo dochodzenia kary umownej w wysokości % Ceny Nabycia Nabywca ma prawo żądania odszkodowania przenoszącego wysokość zastrzeżonej kary.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za zgodą klienta pracownik może wykonać kopię paragonów, wyłącznie do celów rozliczeniowych wewnętrznych. .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Dodatkowe opłaty: b. Zwrot brudnego samochodu z zewnątrz, c. Zwrot samochodu z nietrwałymi plamami na siedzeniach, tapicerce, w bagażniku, d. Zwrot samochodu z trwałymi plamami na siedzeniach, tapicerce, w bagażniku, e. Zwrot samochodu z wyczuwalnym nieprzyjemnym, trwałym zapachem, f. Zwrot samochodu z mniejszą ilością paliwa niż przy rozpoczęciu najmu, i. Zgubienie kluczyków do samochodu, k. Każdy dzień postoju, przez który wynajmujący nie może wynająć auta z winy Najemcy- l. Uszkodzenie felgi-koszt nowej felgi, m. Uniemożliwienie dokonania kontroli stanu i sposobu wykorzystania pojazdu, n. Utrata gwarancji za samochód z winy Najemcy lub osoby kierującej samochodem, o. Zatankowanie do samochodu niewłaściwego paliwa, p. Brak wyposażenia samochodu lub części samochodowych przy zwrocie-koszt nowej części, w wysokości faktycznie poniesionych kosztów przywrócenia przedmiotu najmu do normlanego użytkowania.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zalegania z płatnością powyżej dni, Usługodawca zastrzega sobie prawo do rozwiązania umowy za okresem wypowiedzenia, po uprzednim wezwaniu do zapłaty opłaty w terminie dni i pouczeniu o możliwości wypowiedzenia umowy w razie jej nieuiszczenia",BEZPIECZNE_POSTANOWIENIE_UMOWNE
powództwo o zapłatę zostanie wytoczone tylko w przypadku pisemnej zgody Klienta,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Jakość wykonania usługi klient jest obowiązany sprawdzić niezwłocznie. Reklamacje zgłaszane po upływie dni będą rozpatrywane ze szczególnym uwzględnieniem upływu okresu od dnia wykonania usługi pralniczej do dnia zgłoszenia reklamacji ze względu na wysokie prawdopodobieństwo utraty możliwości wykazania wad wykonanej usługi pralniczej spowodowane np. użytkowaniem garderoby i wynikającym z tego ponownym zabrudzeniem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zaświadczenie o produkcie- zł.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
może wypowiedzieć Umowę w przypadku wówczas zobowiązany jest do zwrotu w ciągu od rozwiązania niniejszej Umowy,BEZPIECZNE_POSTANOWIENIE_UMOWNE
wezwanie technika Dostawca usług nie pobiera opłat.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dziecko może być skreślone z listy dzieci po upływie dodatkowego 7 dniowego terminu zakreślonego przez Przedszkole w wezwaniu do zapłaty wysłanym do rodzica/prawnego opiekuna zgodnie z zasadami doręczeń.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Strony mogą rozwiązać umowę zawartą na czas nieokreślony na piśmie za miesięcznym okresem wypowiedzenia,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pozostała część ceny powinna być zapłacona dni przed dniem rozpoczęcia . W przypadku niedotrzymania powyższego terminu Usługodawca pisemnie wystąpi na piśmie do Usługobiorcy z informacją, iż stwierdzono opóźnienie w zapłacie oraz z pouczeniem, że w przypadku niedokonania zapłaty w terminie dni od otrzymania pisma Usługodawca skorzysta z uprawnienia do rozwiązania umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
". może wypowiedzieć najem w trybie natychmiastowym bez ponoszenia jakiejkolwiek odpowiedzialności wynikającej z niniejszej umowy w przypadku rażącego naruszania przez zasad współżycia społecznego, w sytuacji, gdy będąc pod wpływem substancji psychoaktywnych potencjalnie stanowi on zagrożenie dla pozostałych najemców.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Oprócz opłat z tytułu czesnego i praktyk wakacyjnych stanowiących opłatę za kształcenie ., . pobiera następujące opłaty: ..",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wszelkie spory , Strony poddają rozstrzygnięciu przez Sąd właściwy według przepisów Kodeksu postępowania cywilnego",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Oświadczenie w przedmiocie braku przymusowego położenia stanowi załącznik . Złożenie oświadczenia nie wyłącza możliwości podnoszenia zarzutów w sporze,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wpisowe ma charakter zwrotny w przypadku rozwiązania umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Sprzedawca ponosi koszty dostarczenia do niego przedmiotu reklamacji,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wynajmujący może jednostronnie wypowiedzieć najem w trybie natychmiastowym po uprzednim wezwaniu najemcy do zaprzestania naruszeń warunków umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
przedłożenia przez Pożyczkobiorcę fałszywych lub stwierdzających nieprawdę dokumentów,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Sądem właściwym będzie sąd właściwy miejscowo i rzeczowo zgodnie z przepisami prawa polskiego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W wypadkach określonych w jest uprawniony do zatrzymania wynagrodzenia proporcjonalnie do ilości dni wykorzystanych przez a pozostała część opłaty jest zwracana w terminie,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pożyczkobiorca wyraża zgodę na uzasadnione wizyty pracownika w miejscu zatrudnienia lub zamieszkania, jak i na otrzymywanie wiadomości SMS na podany numer kontaktowy w związku z naruszeniem obowiązków wynikających lub związanych z Umową.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
koszt czynności windykacyjnych nie może przekroczyć wysokości kosztów faktycznie poniesionych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku zaistnienia takiej sytuacji . naliczy karę umowną stosowną do szkody wyrządzonej przez ..,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dyrektor może wypowiedzieć niniejszą umowę w przypadku odmowy zaakceptowania zmienionej wysokości czesnego ze skutkiem na koniec roku szkolnego,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Klient jest zobowiązany do: opłaty kary umownej w wysokości wartości Umowy po upływie okresu wypowiedzenia za niewykorzystane okresy rozliczeniowe,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku stwierdzenia wad, niezgodności lub niekompletności wykonanych , strony ustalają termin przystąpienia do usunięcia usterek, w którym wykonawca będzie zobowiązany usunąć wady, bądź niezgodności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
będzie uprawniony do wypowiedzenia pożyczki po bezskutecznym upływie terminu określonego w wezwaniu do zapłaty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zleceniodawca zobowiązuje się zapłacić w terminie dni od daty otrzymania faktury .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"możliwość zmiany wysokości opłat w przypadku: 1) zmiany minimalnego wynagrodzenia za pracę, lub/oraz 2) zmiany zasad podlegania ubezpieczeniom społecznym lub/i ubezpieczeniu zdrowotnemu lub/i wysokości stawki składki na ubezpieczenia społeczne lub/i zdrowotne, wprowadzonych przez organy administracji publicznej, lub/oraz 3) nałożenia na Zleceniobiorcę innych opłat lokalnych związanych z działalnością obiektu, lub/oraz 4) zmiany podatków państwowych ustanowionych przez organizacje państwowe lub/i samorządowe.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Konsument odpowiada za szkody wyrządzone przedsiębiorcy na zasadach ogólnych przewidzianych w Kodeksie cywilnym.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli prace dostosowawcze do instalacji ślusarki aluminiowej zostaną wykonane przez Zamawiającego w sposób niepełny lub niewłaściwy, Wykonawca powiadomi Zamawiającego o tym na piśmie, ze wskazaniem nieprawidłowości. Strony ustalą termin na usunięcie ww. nieprawidłowości, nie dłuższy niż 10 dni.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
może rozwiązać umowę z Mieszkańcem lub Opiekunem w przypadku zalegania z opłatami zostanie wysłane upomnienie z wezwaniem do zapłaty. Po bezskutecznym upływie terminu zostanie wystosowane wypowiedzenie Umowy z terminem 1 miesięcznym .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Rozliczenie za sprzedaną energię elektryczną odbywa się zgodnie z okresami rozliczeniowymi, w których Dystrybutor przekazuje dane pomiarowe . Należności za sprzedaną energię elektryczną regulowane będą przez w terminie nie dłuższym niż dni od daty dostarczenia faktury VAT.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku niemożności uczestnictwa w zajęciach : 1) wyłącznie raz w miesiącu uczestnik może je przełożyć na inny wolny termin, pod warunkiem powiadomienia o nieobecności osobiście lub telefonicznie pod nr telefonu ; absencja na pozostałych zarezerwowanych zajęciach nie upoważnia do ubiegania się o zwrot wniesionej opłaty; 2) wynikających z poważnych przyczyn osobistych niemożliwych do przewidzenia przez co najmniej 4 kolejne zajęcia, uczestnik może ubiegać się o zmianę terminu rezerwacji, o w ile w terminie dni od pierwszej nieobecności złoży wniosek uzasadniający brak możliwości uczestniczenia w zajęciach.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.3.Pożyczkobiorca w tytule spłaty raty zobowiązuje się wpisać numer PESEL i /lub nr pożyczki. Każda spłata po wyznaczonym terminie o godzinie 24:00 jest uznawana za zwłokę w płatności.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"•Istnieje możliwość przyjęcia do grupy dziecka wymagającego wsparcia terapeutycznego. •W każdej grupie 2,5/3- i 4-latków pracuje dwóch nauczycieli: nauczyciel wychowawca, nauczyciel lub pomoc wychowawcy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
legitymującym/ą się dowodem osobistym nr. zawartej w dniu na czas .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.Czesne płatne jest przez 12 miesięcy w roku. 6.W przypadku wpłaty czesnego oraz wpisowego przy późniejszej rezygnacji z usługi - czesne i wpisowe nie podlega zwrotowi.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Umowa może być rozwiązana:  a)przez Odbiorcę za trzymiesięcznym wypowiedzeniem zc skutkiem na koniec miesiąca — kalendarzowego,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
p)przyjmuje uczniów do Szkoły według uzgodnionej procedury; q)dba o prawidłową organizacji pracy Szkoły i jej bieżące funkcjonowanie;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Reklamacje złożone w późniejszym terminie nie będą rozpatrywane. GEIS PARCEL rozpatrzy reklamację do 30-tu dni od daty jej złożenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Jacek Wawer zarządu Wychowankowie przedszkola ubezpieczeni są od następstw nieszczęśliwych wypadków. Firmą ubezpieczającą jest TU Allianz.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Odbiorcą przelewu (NAZWA) - jest właściciel mieszkania. Dane właściciela są zawarte w umowie najmu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3. Sprzedawca nie świadczy usług posprzedażowych. § 2. Zamówienia i ich realizacja 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3. Oprocentowanie KO/KOS jest zmienne, uzależnione od wysokości środków na KO i określone w Tabeli oprocentowania. Przesłanki zmiany oprocentowania KO/KOS określa Regulamin.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
k)zawieszenie prawa do udziału w zajęciach organizowanych poza Szkołą oraz do reprezentowania Szkoły na zewnątrz. 3.O każdej nagrodzie i karze Szkoła informuje rodziców ucznia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"H. Jednomiesięczne opóźnienie w płatności czesnego skutkuje:  a)przy pierwszym razie - cofnięciem zniżki w czesnym od miesiąca, w którym nastąpiło opóźnienie,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Okresem rozliczeniowym jest miesiąc kalendarzowy. 3.Czynsz płatny jest z góry do 10 dnia każdego miesiąca na rachunek bankowy Wynajmującego: 63 1950 0001 2006 0094 2612 0002.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Strona 9 z 14 §16 Nielegalny i niezgodny z umową pobór ciepła 1.Do nielegalnego poboru ciepła zalicza się:  a)pobieranie ciepła bez zawarcia Umowy z Dostawcą,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"-ma w dzienniku klasowym maksymalnie pięć uwag negatywnych więcej niż pochwał. e)ocenę nieodpowiednią otrzymuje uczeń, który: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2)Poza podstawą programową określoną w punkcie 1 niniejszego paragrafu Szkoła zapewnia Uczniowi dodatkowo w ramach:  a)3-letniego cyklu nauczania w klasach gimnazjalnych, proporcjonalnie do udziału ucznia w tym cyklu:",BEZPIECZNE_POSTANOWIENIE_UMOWNE
1.Kredytobiorca dokonuje spłaty Kredytu w terminach i na zasadach określonych w niniejszym paragrafie. 2.Raty Kredytu są równe i są płatne w okresach miesięcznych_dnia każdego miesiąca.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Wypożyczenie rowerów, kasków i fotelików rowerowych możliwe jest za okazaniem biletu oraz użyciu aktywnego transpondera. 4.Bilety, transpondery i karty wstępu sprzedaje i wydaje kasa wypożyczalni Ośrodka.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
o ochronie danych osobowych (Dz.U. z 2016 r. poz. 922 - t.j.) danych osobowych Ucznia w celach związanych z realizacją zadań szkoły i przedmiotu niniejszej umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
c)drogą elektroniczną: -za pośrednictwem systemu bankowości elektronicznej lub -poprzez formularz kontaktowy dostępny na Stronie internetowej Banku pod adresem www.getinbank.pl oraz www.noblebank.pl .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)na zebraniach ogólnych;a Statut Akademickiej Szkoły Podstawowej Magclłanum w Gdańsku c)w czasie konsultacji w wyznaczonej godzinie i dniu tygodnia; d)podczas indywidualnych spotkań z nauczycielem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Szczegóły związane z dystrybucją Paliwa gazowego znajdują się I Ri ESD OSD oraz Taryfie OSD. 7.Własność Paliwa gazowego przechodzi na Odbiorcę po dokonaniu pomiaru na wyjściu z Układu pomiarowego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
VIII Części Szczególnej Umowy. Ostateczna wysokość Całkowitego kosztu Kredytu i Całkowitego koszty Pożyczki uzależniona jest od zmian poziomu oprocentowania Kredytu i Pożyczki w całym okresie kredytowania.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Odpowiedzialność ta została opisana w Regulaminie. 12. Bank ponosi odpowiedzialność za szkodę wynikłą wskutek nieterminowego lub nieprawidłowego przeprowadzenia Transakcji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6.Dostawca nie udziela bonifikat w przypadku:  a)przerw lub ograniczeń trwających poniżej 24 godzin, jeżeli łącznie ilość przerw i ograniczeń, nie przekroczy w okresie rozliczeniowym 24 godzin,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
